Symbol	h1u0hetero	h1u10hetero	h1u100hetero	h1u500hetero
symb3master_42821	0.44	0.41	0.24	0.15
symb3master_42822	0.13	0.23	0.39	0.23
symb3master_42823	2.82	2.50	0.91	1.17
symb3master_42824	0.40	0.48	0.35	0.74
symb3master_42825	1.54	1.75	1.95	1.87
symb3master_42826	6.59	6.81	6.58	8.58
symb3master_42827	0.64	0.93	0.88	0.73
symb3master_42828	1.49	1.29	1.18	1.17
symb3master_42829	4.70	4.54	5.17	3.49
symb3master_42830	0.41	0.32	0.40	0.06
symb3master_42831	1.37	2.18	1.51	0.69
symb3master_42832	0.00	0.27	0.55	0.13
symb3master_42833	0.00	0.21	0.05	0.29
symb3master_42834	0.47	0.40	0.31	0.18
symb3master_42835	0.77	0.41	0.63	0.41
symb3master_42836	6.76	5.68	8.17	9.88
symb3master_42837	3.92	3.71	2.91	3.65
symb3master_42838	307.47	302.24	261.89	265.85
symb3master_42839	10.11	10.23	8.07	7.26
symb3master_42840	43.87	41.58	43.86	43.56
symb3master_42841	17.13	18.91	16.67	18.65
symb3master_42842	4.71	4.40	8.28	7.69
symb3master_42843	19.79	18.04	24.66	21.73
symb3master_42844	7.67	6.52	5.82	5.53
symb3master_42845	19.94	18.43	13.52	17.20
symb3master_42846	2.03	3.04	2.53	0.81
symb3master_42847	5.85	5.17	5.89	4.68
symb3master_42848	20.93	21.44	18.84	17.76
symb3master_42849	19.00	18.91	17.36	16.03
symb3master_42850	39.23	40.31	39.01	37.82
symb3master_42851	26.04	24.43	29.20	27.67
symb3master_42852	2.82	1.77	3.39	3.26
symb3master_42853	9.10	8.23	8.36	11.05
symb3master_42854	5.26	7.00	6.00	7.20
symb3master_42855	20.45	20.12	24.01	23.99
symb3master_42856	3.45	2.89	1.88	3.31
symb3master_42857	4.84	6.04	4.03	3.94
symb3master_42858	5.13	5.88	4.13	5.01
symb3master_42859	1.05	2.20	2.32	2.01
symb3master_42860	8.78	8.57	7.64	6.61
symb3master_42861	3.90	4.57	4.05	2.51
symb3master_42862	1.29	1.86	2.76	2.39
symb3master_42863	4.79	5.95	3.89	3.62
symb3master_42864	49.50	46.56	48.83	44.52
symb3master_42865	28.48	28.24	26.60	28.08
symb3master_42866	15.70	17.12	17.25	14.64
symb3master_42867	28.14	30.09	31.15	31.52
symb3master_42868	14.30	16.38	15.42	14.67
symb3master_42869	10.71	11.65	11.24	9.21
symb3master_42870	22.26	23.84	16.72	19.17
symb3master_42871	16.00	14.94	11.90	11.45
symb3master_42872	17.90	17.69	17.64	16.13
symb3master_42873	0.93	0.92	0.96	0.90
symb3master_42874	8.58	9.04	9.18	10.36
symb3master_42875	12.71	11.22	12.16	9.20
symb3master_42876	7.75	7.98	7.40	6.73
symb3master_42877	0.84	1.42	0.59	0.98
symb3master_42878	18.38	16.85	15.96	15.15
symb3master_42879	13.16	12.28	12.34	12.72
symb3master_42880	8.65	9.51	8.73	8.92
symb3master_42881	35.33	35.92	34.18	35.08
symb3master_42882	14.55	14.97	13.50	12.13
symb3master_42883	6.70	8.46	11.29	9.28
symb3master_42884	8.67	9.14	8.79	8.03
symb3master_42885	0.94	1.14	1.25	0.29
symb3master_42886	0.70	0.76	0.52	0.37
symb3master_42887	1.74	1.41	1.90	1.57
symb3master_42888	4.46	2.99	3.32	2.10
symb3master_42889	9.43	9.41	6.84	7.05
symb3master_42890	4.64	4.71	4.41	2.90
symb3master_42891	3.18	3.49	2.17	2.27
symb3master_42892	9.25	12.21	9.14	8.92
symb3master_42893	2.32	2.60	3.22	3.58
symb3master_42894	1.13	1.54	0.75	0.96
symb3master_42895	1.34	2.16	1.50	1.13
symb3master_42896	0.49	0.37	0.65	0.52
symb3master_42897	3.50	3.25	2.31	3.37
symb3master_42898	1.47	1.24	1.57	1.65
symb3master_42899	0.41	0.36	0.82	0.57
symb3master_42900	3.89	4.06	4.73	3.66
symb3master_42901	0.16	0.31	0.21	0.11
symb3master_42902	2.66	2.23	2.80	1.57
symb3master_42903	0.37	0.70	0.56	0.49
symb3master_42904	9.82	9.80	10.43	7.40
symb3master_42905	0.80	0.68	0.86	0.63
symb3master_42906	108.74	101.40	101.07	90.19
symb3master_42907	4.69	4.60	4.66	5.07
symb3master_42908	0.94	0.67	0.55	0.94
symb3master_42909	8.79	8.08	9.92	9.68
symb3master_42910	1.35	0.77	0.62	0.50
symb3master_42911	0.19	0.28	0.41	0.30
symb3master_42912	0.47	0.84	0.56	0.83
symb3master_42913	2.18	1.48	1.42	1.56
symb3master_42914	0.70	1.21	1.27	1.06
symb3master_42915	18.48	15.73	14.54	16.52
symb3master_42916	8.57	6.05	7.65	7.87
symb3master_42917	0.73	0.39	0.43	0.25
symb3master_42918	4.83	3.65	4.01	3.78
symb3master_42919	4.13	4.77	4.22	5.29
symb3master_42920	0.72	1.42	1.29	0.90
symb3master_42921	6.96	7.80	6.31	6.56
symb3master_42922	0.58	0.60	0.95	0.88
symb3master_42923	0.35	0.51	0.14	0.34
symb3master_42924	1.16	1.26	1.64	1.34
symb3master_42925	13.97	13.54	15.02	15.66
symb3master_42926	1.95	1.82	1.68	1.95
symb3master_42927	0.66	0.62	0.72	0.70
symb3master_42928	0.72	1.10	2.07	1.06
symb3master_42929	2.37	1.97	2.76	1.60
symb3master_42930	0.42	0.87	0.56	0.64
symb3master_42931	9.61	7.78	6.90	7.55
symb3master_42932	0.53	0.12	0.43	0.23
symb3master_42933	2.93	1.83	1.29	1.76
symb3master_42934	2.09	1.66	1.69	1.57
symb3master_42935	0.16	0.11	0.21	0.37
symb3master_42936	12.09	10.55	8.91	10.72
symb3master_42937	1.78	1.81	1.11	1.02
symb3master_42938	2.42	1.71	1.34	1.74
symb3master_42939	0.99	1.85	0.65	1.37
symb3master_42940	3.15	3.10	3.06	2.44
symb3master_42941	0.33	0.14	0.50	0.13
symb3master_42942	6.83	6.40	5.42	3.07
symb3master_42943	0.08	0.04	0.22	0.12
symb3master_42944	0.53	0.39	0.43	0.50
symb3master_42945	0.86	0.95	0.13	0.42
symb3master_42946	3.68	4.23	2.99	3.92
symb3master_42947	4.89	4.67	4.12	3.55
symb3master_42948	2.26	2.31	2.05	2.12
symb3master_42949	1.61	1.12	0.88	0.72
symb3master_42950	0.23	0.31	0.08	0.35
symb3master_42951	0.33	0.29	0.70	0.32
symb3master_42952	0.81	0.92	0.50	0.76
symb3master_42953	1.25	0.93	0.98	1.18
symb3master_42954	0.49	0.59	0.51	0.87
symb3master_42955	3.26	2.99	3.72	3.25
symb3master_42956	3.56	3.07	2.66	2.07
symb3master_42957	4.12	3.68	3.57	3.07
symb3master_42958	93.03	92.37	111.47	104.25
symb3master_42959	1.25	2.38	2.54	2.25
symb3master_42960	2.04	2.50	1.45	1.24
symb3master_42961	1.18	0.88	0.38	0.59
symb3master_42962	106.08	101.42	108.05	108.40
symb3master_42963	0.27	0.11	0.24	0.37
symb3master_42964	0.24	0.16	0.43	0.22
symb3master_42965	11.06	12.19	11.22	11.38
symb3master_42967	0.41	0.53	0.31	0.56
symb3master_42968	0.85	0.96	0.70	0.38
symb3master_42969	2.41	3.43	2.46	2.39
symb3master_42970	1.03	1.35	1.23	1.09
symb3master_42971	0.75	1.07	0.33	1.85
symb3master_42972	1.09	1.66	1.41	1.59
symb3master_42973	2.54	2.23	2.01	2.26
symb3master_42974	0.64	1.00	0.71	0.96
symb3master_42975	0.66	0.75	1.14	0.48
symb3master_42976	0.25	0.33	0.33	0.00
symb3master_42977	5.82	6.97	11.25	8.77
symb3master_42978	1.83	2.45	1.81	2.41
symb3master_42979	27.04	22.60	17.90	21.97
symb3master_42980	2.54	2.50	0.64	2.03
symb3master_42981	7.61	6.38	5.40	6.07
symb3master_42982	0.17	0.38	0.34	0.47
symb3master_42983	0.86	0.75	0.73	0.77
symb3master_42984	6.61	6.50	6.88	6.54
symb3master_42985	9.01	5.72	8.14	6.51
symb3master_42986	0.37	0.61	0.60	1.08
symb3master_42987	10.46	11.99	12.11	10.52
symb3master_42988	4.42	3.69	3.86	2.60
symb3master_42989	0.44	0.81	0.34	0.24
symb3master_42990	0.49	0.88	0.54	0.97
symb3master_42991	0.08	0.12	0.22	0.11
symb3master_42992	0.42	0.25	0.33	0.35
symb3master_42993	0.35	0.61	0.31	0.33
symb3master_42994	0.32	0.40	0.19	0.16
symb3master_42995	1.46	1.15	1.49	0.91
symb3master_42996	0.81	0.55	0.82	0.34
symb3master_42997	0.84	0.43	0.39	0.93
symb3master_42998	2.83	2.34	2.36	2.27
symb3master_42999	0.30	0.49	0.40	0.42
symb3master_43000	0.70	1.03	0.81	0.57
symb3master_43001	7.73	7.95	9.39	8.80
symb3master_43002	1.18	1.16	1.53	0.96
symb3master_43003	2.45	1.81	1.96	2.05
symb3master_43004	0.13	0.34	0.11	0.06
symb3master_43005	1.73	2.20	1.88	1.69
symb3master_43006	3.24	2.82	2.20	2.31
symb3master_43007	5.25	6.16	5.94	3.54
symb3master_43008	1.38	1.25	0.92	1.17
symb3master_43009	12.73	13.32	12.36	13.80
symb3master_43010	0.67	0.44	0.46	0.35
symb3master_43011	3.15	1.45	2.08	1.83
symb3master_43012	0.09	0.26	0.29	0.60
symb3master_43013	0.08	0.08	0.30	0.21
symb3master_43014	2.17	2.28	1.81	2.16
symb3master_43015	0.11	0.27	0.29	0.15
symb3master_43016	0.03	0.28	0.29	0.48
symb3master_43017	0.09	0.41	0.37	0.19
symb3master_43018	0.48	0.50	0.80	0.70
symb3master_43019	6.36	7.46	6.23	6.31
symb3master_43020	3.08	2.96	2.85	3.60
symb3master_43021	0.49	0.08	0.39	0.15
symb3master_43022	0.33	0.26	0.65	0.23
symb3master_43023	1.12	0.96	0.82	0.73
symb3master_43024	0.78	0.48	0.77	0.81
symb3master_43025	0.13	0.38	0.46	0.18
symb3master_43026	0.57	0.27	0.24	0.74
symb3master_43027	0.50	0.33	0.33	0.57
symb3master_43028	0.55	0.51	0.10	0.55
symb3master_43029	6.20	4.43	7.70	7.43
symb3master_43030	4.19	3.20	3.12	3.24
symb3master_43031	0.31	0.25	0.00	0.36
symb3master_43032	0.43	0.13	0.34	0.18
symb3master_43033	4.25	3.30	1.70	1.67
symb3master_43034	7.64	6.92	7.37	6.96
symb3master_43035	0.48	0.31	0.39	0.36
symb3master_43036	14.68	14.93	14.47	14.80
symb3master_43037	1.02	1.43	1.20	1.06
symb3master_43038	0.42	0.28	0.56	0.15
symb3master_43039	2.59	1.86	0.87	1.15
symb3master_43040	0.67	1.65	0.38	0.80
symb3master_43041	1.86	2.45	2.28	3.26
symb3master_43042	0.20	0.20	0.18	0.19
symb3master_43043	1.00	0.90	0.72	0.76
symb3master_43044	2.47	2.43	3.52	2.60
symb3master_43045	0.00	0.38	0.15	0.05
symb3master_43046	0.15	0.45	0.22	0.50
symb3master_43047	2.62	2.51	2.13	2.38
symb3master_43048	0.42	0.18	0.38	0.27
symb3master_43049	0.41	0.44	0.57	0.28
symb3master_43050	9.87	8.70	10.53	8.45
symb3master_43051	6.60	4.22	3.83	3.55
symb3master_43052	0.61	0.75	0.88	0.28
symb3master_43053	1.44	2.29	1.75	1.79
symb3master_43054	1.10	0.88	1.18	0.96
symb3master_43055	1.82	1.79	1.76	2.02
symb3master_43056	1.45	0.93	0.85	0.69
symb3master_43057	0.46	0.99	0.61	0.57
symb3master_43058	0.79	0.77	0.87	1.39
symb3master_43059	2.20	1.97	2.43	2.17
symb3master_43060	0.15	0.30	0.20	0.34
symb3master_43061	0.50	0.49	0.77	0.69
symb3master_43062	0.07	0.03	0.09	0.58
symb3master_43063	1.95	2.27	2.30	2.13
symb3master_43064	0.91	1.26	0.46	1.05
symb3master_43065	7.28	6.04	4.99	3.32
symb3master_43066	1.14	0.61	1.30	0.72
symb3master_43067	0.07	0.48	0.10	0.10
symb3master_43068	0.00	0.31	0.25	0.00
symb3master_43069	3.03	2.61	1.85	2.04
symb3master_43070	0.70	1.21	1.51	1.76
symb3master_43071	0.47	0.43	0.57	0.22
symb3master_43072	0.46	0.45	0.43	0.57
symb3master_43073	15.79	15.50	14.52	13.92
symb3master_43074	1.07	1.58	0.59	1.24
symb3master_43075	0.11	0.28	0.08	0.12
symb3master_43076	0.12	0.30	0.00	0.09
symb3master_43077	0.13	0.20	0.09	0.23
symb3master_43078	0.00	0.14	0.09	0.24
symb3master_43079	0.10	0.16	0.26	0.23
symb3master_43080	0.13	0.29	0.17	0.14
symb3master_43081	4.69	4.24	5.96	6.40
symb3master_43082	0.31	0.30	0.27	0.42
symb3master_43083	1.20	1.36	1.17	1.23
symb3master_43084	0.00	0.29	0.13	0.34
symb3master_43085	0.32	0.36	0.12	0.13
symb3master_43086	0.24	0.19	0.13	0.33
symb3master_43087	0.53	0.68	0.58	0.52
symb3master_43088	0.27	0.41	0.61	0.23
symb3master_43089	0.31	0.38	0.25	0.43
symb3master_43090	3.16	2.97	2.66	3.12
symb3master_43091	0.35	0.36	0.76	0.32
symb3master_43092	0.49	1.63	0.18	0.31
symb3master_43093	0.21	0.31	0.96	0.22
symb3master_43094	6.81	6.76	7.03	6.69
symb3master_43095	0.24	0.19	0.21	0.33
symb3master_43096	0.30	0.40	0.49	0.37
symb3master_43097	3.44	2.24	2.49	2.28
symb3master_43099	2.66	2.36	2.07	1.08
symb3master_43100	0.99	0.80	1.49	0.75
symb3master_43101	0.30	0.27	0.29	0.23
symb3master_43102	13.11	14.04	14.51	14.92
symb3master_43103	0.23	0.47	0.12	0.05
symb3master_43104	3.66	2.69	4.45	2.50
symb3master_43105	1.55	2.27	1.44	1.45
symb3master_43106	8.38	9.70	9.08	7.68
symb3master_43107	4.32	3.84	6.44	10.32
symb3master_43108	2.16	2.09	2.12	3.37
symb3master_43109	6.43	6.76	7.64	4.76
symb3master_43110	2.90	1.99	1.88	2.12
symb3master_43111	13.87	14.28	14.89	14.59
symb3master_43112	19.43	16.61	21.00	17.91
symb3master_43113	13.09	14.44	18.42	18.11
symb3master_43114	24.98	23.55	27.74	27.75
symb3master_43115	48.34	53.69	50.71	44.47
symb3master_43116	4.98	5.04	5.20	4.01
symb3master_43117	2.75	2.35	2.59	1.74
symb3master_43118	34.09	32.50	34.09	32.19
symb3master_43119	12.91	13.83	13.81	14.12
symb3master_43120	4.72	8.61	8.40	7.47
symb3master_43121	1.82	1.91	2.65	2.31
symb3master_43123	3.11	4.92	3.55	2.70
symb3master_43124	17.03	15.84	18.59	18.67
symb3master_43125	11.83	11.20	11.11	9.77
symb3master_43126	5.11	5.80	5.62	5.56
symb3master_43127	6.67	9.85	7.65	5.65
symb3master_43128	3.31	4.93	3.20	3.15
symb3master_43129	1.03	1.15	0.62	1.30
symb3master_43130	27.52	26.73	26.76	26.84
symb3master_43131	8.58	8.81	5.56	3.71
symb3master_43132	12.75	12.14	12.02	11.15
symb3master_43133	2.20	1.73	1.70	2.12
symb3master_43134	23.95	20.59	22.82	25.95
symb3master_43135	1.01	0.36	0.48	0.40
symb3master_43136	4.90	4.14	4.65	6.17
symb3master_43137	4.52	4.80	5.55	4.24
symb3master_43138	0.29	0.68	0.48	0.33
symb3master_43139	4.35	3.74	4.51	5.40
symb3master_43140	8.77	8.96	8.62	7.62
symb3master_43141	3.39	2.58	2.96	2.64
symb3master_43142	4.69	4.23	3.54	2.95
symb3master_43143	0.20	0.29	0.26	0.14
symb3master_43144	5.18	5.94	6.09	6.81
symb3master_43145	4.08	4.96	5.10	3.72
symb3master_43146	0.22	0.25	0.23	0.24
symb3master_43147	1.18	1.30	1.32	0.63
symb3master_43148	0.23	0.23	0.08	0.48
symb3master_43149	6.03	4.90	4.01	5.19
symb3master_43150	0.31	0.42	0.51	0.33
symb3master_43151	6.03	5.27	4.58	4.82
symb3master_43152	0.09	0.32	0.15	0.28
symb3master_43153	2.27	2.76	1.53	1.88
symb3master_43154	0.20	0.48	0.32	0.41
symb3master_43155	10.75	10.46	9.23	9.22
symb3master_43156	0.71	0.70	1.23	0.61
symb3master_43157	0.38	0.52	0.55	0.26
symb3master_43158	0.10	0.49	0.33	0.62
symb3master_43159	3.62	3.39	3.89	4.58
symb3master_43160	0.72	1.04	0.76	1.47
symb3master_43161	0.10	0.17	0.27	0.05
symb3master_43162	6.77	6.60	6.71	6.90
symb3master_43163	7.10	6.57	9.85	8.45
symb3master_43164	0.54	0.32	0.68	0.84
symb3master_43165	1.49	0.99	0.60	0.67
symb3master_43166	0.08	0.08	0.45	0.23
symb3master_43167	0.35	0.49	0.98	0.48
symb3master_43168	9.76	8.81	8.43	7.89
symb3master_43169	11.71	14.19	14.97	12.67
symb3master_43170	0.49	0.48	0.20	0.16
symb3master_43171	1.57	1.28	1.54	1.74
symb3master_43172	2.64	3.14	2.41	1.58
symb3master_43173	4.42	5.50	4.36	4.57
symb3master_43174	4.88	4.40	3.96	3.17
symb3master_43175	37.31	36.53	36.51	38.61
symb3master_43176	0.18	0.31	0.12	0.25
symb3master_43177	0.44	0.50	0.54	0.43
symb3master_43178	0.09	0.43	0.27	0.28
symb3master_43180	1.46	1.69	1.53	1.19
symb3master_43181	0.85	0.81	0.53	0.32
symb3master_43182	1.09	1.24	1.40	1.28
symb3master_43183	0.74	0.58	0.75	0.31
symb3master_43184	32.52	34.05	34.42	38.59
symb3master_43185	1.46	1.21	1.46	2.08
symb3master_43186	0.33	0.80	0.54	0.23
symb3master_43187	1.77	2.31	1.58	1.66
symb3master_43188	0.66	1.37	0.80	0.92
symb3master_43189	0.08	0.46	0.41	0.65
symb3master_43190	0.03	0.41	0.12	0.54
symb3master_43191	2.28	1.45	1.95	2.34
symb3master_43192	0.19	0.19	0.06	0.13
symb3master_43193	3.20	3.05	1.70	1.65
symb3master_43194	3.13	2.81	2.18	2.20
symb3master_43195	0.59	1.42	0.91	0.81
symb3master_43196	2.09	1.77	1.53	2.09
symb3master_43197	2.88	2.40	1.52	1.59
symb3master_43198	0.21	0.52	0.45	0.18
symb3master_43199	4.22	3.30	4.03	4.08
symb3master_43200	3.96	4.72	4.42	4.15
symb3master_43201	1.08	1.23	0.86	0.82
symb3master_43202	0.11	0.31	0.14	0.37
symb3master_43203	0.40	0.32	0.24	0.20
symb3master_43204	1.86	1.83	1.03	1.35
symb3master_43205	3.27	4.06	2.09	2.19
symb3master_43206	0.10	0.41	0.05	0.19
symb3master_43207	6.32	7.82	8.94	10.10
symb3master_43208	0.83	0.51	0.55	0.53
symb3master_43209	2.92	4.18	2.98	3.56
symb3master_43210	6.87	6.50	5.44	5.55
symb3master_43211	1.02	1.35	1.34	0.84
symb3master_43212	0.41	0.36	0.18	0.51
symb3master_43213	0.49	0.87	0.91	0.61
symb3master_43214	0.20	0.20	0.27	0.24
symb3master_43215	0.15	0.38	0.25	0.32
symb3master_43216	4.04	3.84	5.97	5.27
symb3master_43217	2.03	2.15	1.73	1.29
symb3master_43218	0.43	1.01	0.23	1.30
symb3master_43219	5.53	6.22	6.01	5.36
symb3master_43220	0.00	0.14	0.06	0.13
symb3master_43221	0.48	0.60	0.40	0.85
symb3master_43222	18.36	21.52	26.80	25.55
symb3master_43223	1.42	1.10	2.15	1.13
symb3master_43224	5.73	3.87	4.65	4.74
symb3master_43225	0.54	0.42	0.23	0.29
symb3master_43226	0.96	0.85	0.76	1.00
symb3master_43227	0.42	0.83	0.36	0.21
symb3master_43228	0.54	0.31	0.59	0.50
symb3master_43229	0.20	0.24	0.45	0.34
symb3master_43230	0.06	0.49	0.16	0.26
symb3master_43231	15.10	15.10	15.29	15.63
symb3master_43232	0.16	0.32	0.14	0.45
symb3master_43233	0.85	0.97	0.72	0.49
symb3master_43234	2.73	2.97	3.33	2.52
symb3master_43235	1.23	1.21	1.91	1.44
symb3master_43236	0.21	0.16	0.66	0.17
symb3master_43237	4.50	4.45	4.88	4.32
symb3master_43238	1.32	1.40	1.92	1.20
symb3master_43239	0.51	0.90	1.40	0.35
symb3master_43240	5.41	4.87	4.58	4.65
symb3master_43242	1.21	1.82	1.37	1.43
symb3master_43243	8.61	8.51	9.38	9.58
symb3master_43244	0.45	0.09	0.71	0.25
symb3master_43245	0.20	0.75	0.53	0.56
symb3master_43246	0.32	0.60	0.66	0.44
symb3master_43247	1.75	0.73	0.70	1.03
symb3master_43248	1.97	1.02	0.99	0.57
symb3master_43249	1.90	1.94	1.34	2.11
symb3master_43250	0.10	0.00	0.26	0.13
symb3master_43251	1.07	1.05	0.88	1.20
symb3master_43252	4.83	4.68	4.75	3.02
symb3master_43253	0.27	0.74	0.27	0.19
symb3master_43254	1.10	2.09	1.26	0.69
symb3master_43255	0.24	0.12	0.32	0.42
symb3master_43256	0.67	0.49	0.39	0.12
symb3master_43257	6.62	5.66	4.99	3.16
symb3master_43258	4.14	3.20	2.63	5.23
symb3master_43259	0.86	1.06	1.40	0.98
symb3master_43260	0.08	0.16	0.32	0.22
symb3master_43261	5.99	5.87	5.52	6.42
symb3master_43262	0.55	0.54	0.89	0.55
symb3master_43263	1.41	1.07	1.26	0.71
symb3master_43264	0.96	1.34	0.24	0.88
symb3master_43265	0.76	1.35	1.12	1.37
symb3master_43266	0.23	0.14	0.08	0.12
symb3master_43267	3.92	2.80	2.43	2.38
symb3master_43268	4.48	4.41	2.45	2.84
symb3master_43269	10.92	9.51	4.92	5.16
symb3master_43270	0.54	0.32	0.55	0.66
symb3master_43271	0.64	0.29	0.26	0.34
symb3master_43272	0.30	0.15	0.13	0.41
symb3master_43273	10.85	11.28	9.25	8.29
symb3master_43274	0.10	0.50	0.00	0.49
symb3master_43275	4.32	5.21	4.75	4.62
symb3master_43276	1.66	2.11	1.56	1.48
symb3master_43277	0.09	0.43	0.12	0.18
symb3master_43278	0.15	0.15	0.10	0.26
symb3master_43279	0.20	0.11	0.19	0.16
symb3master_43280	1.08	1.18	0.53	0.44
symb3master_43281	0.10	0.39	0.13	0.14
symb3master_43282	0.29	0.43	0.13	0.27
symb3master_43283	9.69	8.36	8.66	7.77
symb3master_43284	1.70	1.25	0.42	0.95
symb3master_43285	2.06	2.26	2.53	2.45
symb3master_43286	0.16	0.10	0.35	0.15
symb3master_43287	0.18	0.28	0.32	0.41
symb3master_43288	0.90	1.13	0.81	1.64
symb3master_43289	0.14	0.68	0.92	0.39
symb3master_43290	0.77	0.90	0.40	0.85
symb3master_43291	0.56	0.16	0.74	0.33
symb3master_43292	0.09	0.17	0.18	0.37
symb3master_43293	2.19	3.48	3.08	2.74
symb3master_43294	0.21	0.47	0.42	0.29
symb3master_43295	0.09	0.13	0.29	0.09
symb3master_43296	0.10	0.72	0.13	0.20
symb3master_43297	0.55	0.67	0.54	0.66
symb3master_43298	0.14	0.35	0.09	0.10
symb3master_43299	0.49	0.66	0.38	0.24
symb3master_43300	1.49	1.76	0.39	0.93
symb3master_43301	0.16	0.36	0.00	0.25
symb3master_43302	0.81	1.05	0.40	0.84
symb3master_43303	0.20	0.29	0.48	0.23
symb3master_43304	0.08	0.28	0.38	0.11
symb3master_43305	0.68	0.81	0.45	0.27
symb3master_43306	0.92	0.52	0.66	0.57
symb3master_43307	0.10	0.23	0.19	0.59
symb3master_43308	0.53	0.94	0.28	1.11
symb3master_43309	1.09	0.76	0.41	0.52
symb3master_43310	4.81	5.11	4.27	4.19
symb3master_43311	12.20	11.48	13.55	11.77
symb3master_43312	0.25	0.22	0.22	0.31
symb3master_43313	6.40	6.87	7.49	7.05
symb3master_43314	6.62	6.64	6.45	5.92
symb3master_43315	1.53	1.98	1.51	1.57
symb3master_43316	34.54	37.30	39.73	36.39
symb3master_43317	30.67	28.26	26.79	26.19
symb3master_43318	7.07	7.90	5.97	4.86
symb3master_43319	0.60	0.63	1.02	0.59
symb3master_43320	5.06	4.52	6.14	5.80
symb3master_43321	3.14	3.83	3.17	3.41
symb3master_43322	12.41	15.49	13.21	13.54
symb3master_43323	0.67	0.53	0.98	1.40
symb3master_43324	4.18	4.53	3.18	3.49
symb3master_43325	0.22	0.64	0.57	0.30
symb3master_43326	9.40	8.36	7.39	8.08
symb3master_43327	3.32	4.43	2.26	2.52
symb3master_43328	13.10	16.77	12.42	13.10
symb3master_43329	9.02	8.46	7.04	8.89
symb3master_43330	894.80	886.55	1051.17	963.93
symb3master_43331	2.18	2.14	1.65	2.19
symb3master_43332	2.40	2.48	3.33	2.04
symb3master_43333	10.16	9.80	8.90	10.17
symb3master_43334	1.77	1.93	2.04	1.84
symb3master_43335	13.29	13.51	12.57	12.84
symb3master_43336	3.51	3.12	4.29	3.34
symb3master_43337	8.43	8.55	5.53	3.82
symb3master_43338	11.46	13.38	13.78	12.85
symb3master_43339	15.76	17.97	17.89	17.09
symb3master_43340	0.52	0.66	0.40	0.07
symb3master_43341	7.90	6.88	6.00	6.56
symb3master_43342	23.73	21.50	21.45	22.78
symb3master_43343	2.93	2.72	2.92	3.12
symb3master_43345	7.37	6.14	9.68	7.40
symb3master_43346	47.42	48.45	44.53	44.15
symb3master_43347	0.11	0.11	0.05	0.21
symb3master_43348	5.70	4.00	2.60	5.16
symb3master_43349	4.02	3.44	4.07	3.61
symb3master_43350	14.01	14.11	14.09	12.69
symb3master_43351	0.25	0.12	0.17	0.41
symb3master_43352	1.84	1.90	1.66	1.34
symb3master_43353	3.90	2.51	3.05	3.20
symb3master_43354	3.63	4.34	3.36	3.23
symb3master_43355	2.13	1.86	1.65	1.68
symb3master_43356	0.16	0.23	0.72	0.16
symb3master_43357	0.70	0.27	0.31	0.65
symb3master_43358	0.78	0.77	0.93	0.43
symb3master_43359	0.32	0.21	0.07	0.15
symb3master_43360	84.46	87.46	89.61	88.00
symb3master_43361	0.18	0.30	0.44	0.17
symb3master_43362	3.76	3.55	4.23	3.94
symb3master_43363	2.02	1.94	2.53	1.44
symb3master_43364	0.56	0.62	1.31	1.10
symb3master_43365	1.50	1.43	1.04	1.15
symb3master_43366	0.00	0.13	0.35	0.25
symb3master_43367	1.22	0.88	0.69	0.90
symb3master_43368	0.15	0.37	0.20	0.42
symb3master_43369	0.12	0.24	0.32	0.25
symb3master_43370	1.09	0.43	0.58	0.60
symb3master_43371	7.24	8.89	6.83	5.16
symb3master_43372	2.90	3.63	3.75	3.42
symb3master_43373	8.32	10.93	6.63	7.13
symb3master_43374	4.34	5.54	6.48	4.82
symb3master_43375	12.64	14.54	16.04	14.26
symb3master_43376	1.59	1.61	1.83	1.60
symb3master_43377	0.45	0.39	0.39	0.21
symb3master_43378	0.31	0.53	0.27	0.33
symb3master_43379	1.06	1.84	1.67	1.96
symb3master_43380	0.43	0.26	0.87	0.50
symb3master_43381	0.09	0.29	0.56	0.35
symb3master_43382	2.46	3.25	1.97	2.18
symb3master_43383	2.48	1.83	2.30	3.23
symb3master_43384	2.29	2.70	2.08	2.13
symb3master_43385	0.29	0.76	0.38	0.27
symb3master_43386	0.36	0.64	0.48	0.15
symb3master_43387	1.98	3.89	2.28	2.22
symb3master_43388	0.28	0.65	0.47	0.57
symb3master_43389	9.92	8.48	11.03	10.27
symb3master_43390	0.26	0.48	0.23	0.12
symb3master_43391	0.09	0.47	0.23	0.30
symb3master_43392	0.19	0.07	0.10	0.21
symb3master_43393	1.63	1.77	1.44	0.90
symb3master_43394	1.68	1.84	1.56	1.02
symb3master_43395	4.48	4.00	3.08	3.23
symb3master_43396	0.44	1.00	0.99	0.86
symb3master_43397	0.62	0.68	0.86	0.35
symb3master_43398	0.34	0.30	0.24	0.34
symb3master_43399	0.30	0.33	0.16	0.68
symb3master_43400	322.05	290.43	326.35	383.54
symb3master_43401	12.30	11.27	10.70	11.55
symb3master_43402	0.66	0.40	0.74	0.35
symb3master_43403	0.43	0.59	0.46	0.48
symb3master_43404	1.04	0.80	0.43	0.54
symb3master_43405	5.32	4.52	3.64	4.53
symb3master_43406	6.46	6.36	5.35	4.78
symb3master_43407	4.06	3.65	4.10	4.65
