Symbol	h1u0auto	h1u10auto	h1u100auto	h1u500auto
symb3master_59581	7.27	5.89	6.90	6.08
symb3master_59582	10.09	8.18	9.59	8.83
symb3master_59583	6.99	5.82	5.45	6.54
symb3master_59584	30.44	20.78	31.12	17.29
symb3master_59585	12.86	11.16	9.17	8.63
symb3master_59586	15.29	14.70	13.96	15.16
symb3master_59587	17.26	16.81	19.56	18.29
symb3master_59588	29.12	23.30	31.35	27.01
symb3master_59589	11.32	7.80	7.81	7.05
symb3master_59590	16.01	17.75	18.84	17.29
symb3master_59591	26.90	20.06	20.93	18.68
symb3master_59592	27.12	14.45	9.97	20.96
symb3master_59593	5.85	4.86	3.82	3.53
symb3master_59594	29.70	25.47	25.83	24.78
symb3master_59595	1.06	1.17	1.15	1.07
symb3master_59596	11.08	10.96	10.98	8.86
symb3master_59597	12.69	13.40	10.17	11.53
symb3master_59598	1.99	2.26	2.41	2.16
symb3master_59599	4.10	3.99	4.10	4.50
symb3master_59600	19.47	16.17	20.25	13.72
symb3master_59601	7.16	6.66	7.40	6.04
symb3master_59602	24.06	25.64	22.84	22.10
symb3master_59603	9.49	7.99	10.71	9.17
symb3master_59604	15.65	18.32	20.67	17.19
symb3master_59605	16.79	17.01	17.89	16.07
symb3master_59606	7.85	8.65	8.27	5.97
symb3master_59607	30.37	25.88	25.32	23.66
symb3master_59608	64.78	62.47	54.17	53.43
symb3master_59609	0.82	0.88	0.61	1.62
symb3master_59610	91.73	84.55	89.86	101.96
symb3master_59611	9.10	8.94	9.65	9.89
symb3master_59612	24.98	21.44	21.93	22.30
symb3master_59613	10.89	11.75	12.44	12.18
symb3master_59614	0.86	1.25	1.05	1.02
symb3master_59615	17.04	23.72	17.56	14.42
symb3master_59616	18.04	20.73	22.13	24.72
symb3master_59617	27.28	22.16	22.61	20.14
symb3master_59618	30.17	23.04	27.61	20.27
symb3master_59619	14.71	9.27	9.63	8.56
symb3master_59620	2.87	1.65	3.10	2.15
symb3master_59621	43.01	47.51	39.62	57.98
symb3master_59622	27.87	30.73	38.09	35.22
symb3master_59623	2.99	2.68	1.79	3.55
symb3master_59624	2.89	2.22	2.92	3.80
symb3master_59625	13.59	10.00	7.72	7.83
symb3master_59626	2.16	2.65	3.71	3.43
symb3master_59627	31.51	31.45	30.75	26.23
symb3master_59628	3.51	3.72	3.32	3.69
symb3master_59629	31.79	29.73	29.81	29.64
symb3master_59630	12.27	10.34	15.66	11.03
symb3master_59631	14.12	15.69	14.20	13.17
symb3master_59632	19.92	20.94	20.56	22.69
symb3master_59633	0.00	0.11	0.00	0.00
symb3master_59634	47.09	36.00	37.62	32.15
symb3master_59635	11.26	13.41	17.11	11.61
symb3master_59636	67.79	92.86	90.07	117.43
symb3master_59637	15.68	8.83	11.56	8.67
symb3master_59638	31.94	26.51	26.40	24.69
symb3master_59639	5.24	4.40	2.82	3.04
symb3master_59640	1.13	1.86	1.12	0.92
symb3master_59641	23.43	25.11	24.12	26.85
symb3master_59642	15.39	14.50	15.07	12.41
symb3master_59643	4.37	4.69	6.25	3.87
symb3master_59644	6.96	8.07	9.44	8.60
symb3master_59645	19.05	18.21	19.20	16.35
symb3master_59646	11.42	13.57	15.57	13.47
symb3master_59647	6.23	5.15	4.25	3.36
symb3master_59648	34.35	25.22	23.67	22.33
symb3master_59649	29.85	26.81	34.61	26.47
symb3master_59650	151.86	134.07	158.17	112.57
symb3master_59651	8.72	7.42	8.60	6.79
symb3master_59652	6.24	7.84	10.04	5.46
symb3master_59653	18.12	12.32	11.45	10.49
symb3master_59654	3.67	3.12	2.86	3.28
symb3master_59655	27.81	25.40	28.06	23.99
symb3master_59656	3.57	4.90	5.08	2.59
symb3master_59657	9.03	8.90	9.54	9.19
symb3master_59658	37.98	40.84	37.40	42.43
symb3master_59659	0.81	0.30	0.28	0.14
symb3master_59660	22.46	20.68	19.19	16.53
symb3master_59661	9.68	12.03	10.84	8.95
symb3master_59662	0.66	0.72	0.57	0.43
symb3master_59663	32.55	31.91	32.74	25.52
symb3master_59664	10.26	9.74	10.79	9.51
symb3master_59665	14.33	15.69	11.96	10.49
symb3master_59666	18.39	18.35	16.21	19.31
symb3master_59667	14.04	13.45	14.51	10.90
symb3master_59668	29.64	29.43	34.71	27.74
symb3master_59669	11.62	12.09	14.53	10.43
symb3master_59670	32.41	30.96	30.53	30.41
symb3master_59671	4.22	3.67	3.22	3.84
symb3master_59672	75.63	67.91	72.00	67.43
symb3master_59673	6.75	6.12	5.43	7.77
symb3master_59674	32.81	28.71	28.52	22.18
symb3master_59675	16.17	12.98	16.45	13.89
symb3master_59676	10.97	10.76	14.75	11.51
symb3master_59677	5.65	5.56	5.64	5.65
symb3master_59678	19.56	12.58	12.04	12.32
symb3master_59679	3.99	4.62	5.93	5.57
symb3master_59680	25.80	21.53	21.97	17.75
symb3master_59681	10.58	10.90	11.18	12.34
symb3master_59682	2.69	1.66	1.39	1.82
symb3master_59683	0.56	0.51	0.42	0.65
symb3master_59684	27.85	29.57	29.92	29.16
symb3master_59685	33.33	32.11	33.43	28.32
symb3master_59686	35.42	27.83	36.09	24.70
symb3master_59687	70.77	60.12	62.68	59.84
symb3master_59688	12.04	11.74	12.57	10.22
symb3master_59689	12.74	13.94	15.81	13.02
symb3master_59690	16.86	19.05	19.79	15.22
symb3master_59692	13.93	16.68	15.14	13.12
symb3master_59693	28.03	15.76	17.89	15.11
symb3master_59694	4.09	4.20	5.05	4.58
symb3master_59695	0.63	0.58	0.05	0.40
symb3master_59696	1.36	0.51	1.10	0.75
symb3master_59697	9.46	8.20	10.13	7.26
symb3master_59698	14.77	13.05	14.43	16.14
symb3master_59699	6.44	6.52	7.93	6.27
symb3master_59700	4.97	4.01	3.16	5.13
symb3master_59701	10.29	10.53	9.60	8.90
symb3master_59702	2.60	2.23	2.14	2.86
symb3master_59703	25.88	22.79	23.90	21.31
symb3master_59704	0.34	0.47	0.20	0.08
symb3master_59705	16.45	16.67	20.62	17.26
symb3master_59706	7.62	4.54	6.30	5.63
symb3master_59707	3.89	1.55	1.51	1.87
symb3master_59708	9.95	9.63	10.68	9.34
symb3master_59709	17.59	17.02	17.41	14.87
symb3master_59710	1.85	1.24	0.90	1.68
symb3master_59711	2.99	3.06	4.62	4.45
symb3master_59712	4.36	3.82	4.12	5.07
symb3master_59713	49.34	51.03	42.01	44.09
symb3master_59714	11.10	9.58	9.96	9.49
symb3master_59715	7.01	6.41	6.59	4.04
symb3master_59716	8.63	8.30	6.44	8.52
symb3master_59717	1.41	1.72	1.78	1.15
symb3master_59718	8.62	6.67	8.53	6.25
symb3master_59719	46.06	43.46	42.71	34.77
symb3master_59720	10.43	11.75	16.01	13.17
symb3master_59721	16.91	11.95	14.84	11.00
symb3master_59722	48.89	40.13	43.84	41.05
symb3master_59723	6.23	4.93	4.95	3.90
symb3master_59724	1.87	1.85	2.08	1.24
symb3master_59725	27.77	26.35	26.07	30.39
symb3master_59726	2.38	1.70	1.28	1.82
symb3master_59727	25.03	21.18	21.65	17.94
symb3master_59728	44.60	41.77	42.05	43.08
symb3master_59729	3.78	4.05	3.60	6.00
symb3master_59730	13.07	9.48	9.66	9.46
symb3master_59731	11.57	11.63	11.49	11.19
symb3master_59732	32.18	23.87	25.33	22.79
symb3master_59733	17.11	15.15	13.44	13.96
symb3master_59734	8.13	3.86	3.08	2.94
symb3master_59735	18.82	17.76	19.63	16.70
symb3master_59736	13.83	13.32	15.65	13.13
symb3master_59737	6.16	6.53	5.39	8.00
symb3master_59738	28.48	25.03	26.16	22.40
symb3master_59739	12.68	14.07	12.55	10.66
symb3master_59740	26.44	26.90	25.07	26.13
symb3master_59741	1.67	1.13	1.20	0.75
symb3master_59742	0.19	0.77	0.52	0.62
symb3master_59743	3.04	2.96	2.59	2.98
symb3master_59744	15.55	14.11	15.53	12.63
symb3master_59745	16.88	15.72	14.71	11.93
symb3master_59746	5.86	6.23	5.26	5.64
symb3master_59747	9.86	9.08	6.68	7.17
symb3master_59748	8.88	8.78	7.99	6.91
symb3master_59750	1.54	1.30	1.51	1.44
symb3master_59751	8.42	8.43	8.79	8.41
symb3master_59752	9.44	7.10	8.60	7.71
symb3master_59753	20.29	21.40	22.34	20.44
symb3master_59754	143.06	128.53	125.26	158.77
symb3master_59755	1.95	2.06	1.78	1.91
symb3master_59756	1.94	1.50	1.28	1.85
symb3master_59757	4.05	4.62	4.78	3.34
symb3master_59758	7.81	9.20	10.58	10.53
symb3master_59759	8.69	7.43	10.88	7.83
symb3master_59760	14.63	15.97	16.48	14.75
symb3master_59761	14.87	12.63	12.76	13.97
symb3master_59762	0.91	0.91	0.62	0.00
symb3master_59763	22.88	13.82	14.25	11.44
symb3master_59764	8.13	9.46	12.15	9.74
symb3master_59765	8.27	6.71	6.28	7.79
symb3master_59766	1.07	1.36	1.19	1.30
symb3master_59767	10.96	9.59	8.66	6.65
symb3master_59768	1.32	1.27	0.62	1.47
symb3master_59769	23.51	20.14	20.39	14.03
symb3master_59770	1.32	1.64	2.20	1.42
symb3master_59771	11.31	11.27	11.20	9.42
symb3master_59772	9.72	13.72	17.48	13.29
symb3master_59773	18.57	17.35	17.30	14.75
symb3master_59774	1.03	1.19	1.80	2.63
symb3master_59775	25.34	23.18	21.71	21.89
symb3master_59776	36.00	29.09	31.12	24.99
symb3master_59777	38.17	37.93	42.07	36.19
symb3master_59778	29.73	29.48	31.87	29.83
symb3master_59779	36.04	33.92	33.58	27.75
symb3master_59780	28.97	28.31	27.12	22.54
symb3master_59781	5.04	4.96	4.26	3.79
symb3master_59782	16.54	15.61	17.58	14.30
symb3master_59783	11.50	14.49	14.64	12.61
symb3master_59784	0.43	0.34	0.07	0.27
symb3master_59785	22.40	25.09	22.92	23.90
symb3master_59787	10.14	10.74	11.30	10.98
symb3master_59788	0.00	0.00	0.00	0.00
symb3master_59789	17.12	13.20	12.39	11.42
symb3master_59790	9.99	8.76	8.12	6.77
symb3master_59791	0.95	0.55	0.82	0.38
symb3master_59792	52.89	59.72	56.62	57.21
symb3master_59793	4.89	3.47	3.02	3.55
symb3master_59794	5.12	4.61	4.01	5.27
symb3master_59795	28.67	25.01	27.76	21.42
symb3master_59796	20.41	20.07	26.14	21.68
symb3master_59797	2.10	1.28	2.95	0.77
symb3master_59798	5.94	6.15	8.15	5.88
symb3master_59799	5.46	5.62	7.35	7.09
symb3master_59800	21.41	22.02	25.94	19.62
symb3master_59801	5.70	5.12	4.03	4.29
symb3master_59802	12.31	12.40	11.69	10.80
symb3master_59803	6.31	6.55	6.71	6.31
symb3master_59804	0.39	0.31	0.56	0.64
symb3master_59805	9.82	10.21	10.50	10.18
symb3master_59806	12.78	11.93	13.91	9.42
symb3master_59807	13.37	12.94	12.78	10.78
symb3master_59808	11.98	11.37	13.87	11.74
symb3master_59809	11.89	10.34	11.84	11.48
symb3master_59811	11.86	10.40	11.27	14.76
symb3master_59812	19.00	19.31	16.36	21.84
symb3master_59813	12.97	14.40	15.43	9.52
symb3master_59814	11.05	11.25	12.58	10.65
symb3master_59815	2.47	2.08	1.77	1.73
symb3master_59816	1.07	2.41	1.65	2.08
symb3master_59817	0.88	0.70	0.67	0.57
symb3master_59818	8.49	9.02	9.87	8.16
symb3master_59819	1.42	1.38	1.54	1.27
symb3master_59820	6.45	5.90	8.63	5.06
symb3master_59821	17.18	16.17	16.73	13.63
symb3master_59822	9.32	9.73	9.65	9.59
symb3master_59823	8.33	9.51	9.72	8.23
symb3master_59824	6.02	4.73	3.17	2.42
symb3master_59825	53.35	26.05	25.62	40.23
symb3master_59827	3.08	0.94	2.55	1.65
symb3master_59828	3.61	3.70	3.75	2.14
symb3master_59829	4.29	3.77	3.55	3.80
symb3master_59830	7.97	6.23	5.12	5.58
symb3master_59831	10.43	10.57	12.04	12.52
symb3master_59832	64.90	34.91	27.41	44.19
symb3master_59833	5.14	5.33	3.25	4.92
symb3master_59834	5.97	6.71	6.39	5.60
symb3master_59835	10.48	11.01	10.96	9.41
symb3master_59836	3.54	2.74	3.18	2.57
symb3master_59837	20.48	23.64	23.40	22.26
symb3master_59838	13.73	11.22	9.93	10.43
symb3master_59839	3.43	3.50	3.66	3.43
symb3master_59840	19.79	19.75	19.68	16.87
symb3master_59841	2.33	1.83	1.68	1.80
symb3master_59842	33.88	37.60	33.97	34.04
symb3master_59843	1.89	2.72	1.17	3.54
symb3master_59844	8.20	7.74	7.83	5.52
symb3master_59845	0.78	1.23	1.12	1.18
symb3master_59846	8.93	9.39	12.46	8.72
symb3master_59847	5.32	5.37	4.23	5.45
symb3master_59848	16.44	14.58	14.19	14.92
symb3master_59849	2.95	2.86	2.52	2.94
symb3master_59850	6.73	6.94	6.55	7.99
symb3master_59851	4.08	4.03	4.82	5.10
symb3master_59852	8.94	8.58	10.81	11.31
symb3master_59853	4.19	4.67	4.05	4.58
symb3master_59854	10.29	11.50	10.01	9.04
symb3master_59855	10.11	6.01	6.78	6.65
symb3master_59856	8.23	11.92	11.58	10.19
symb3master_59857	6.60	8.69	7.55	7.57
symb3master_59858	31.32	20.63	22.01	17.98
symb3master_59859	9.55	6.76	6.54	5.92
symb3master_59860	11.23	8.83	10.93	9.78
symb3master_59861	2.45	2.45	3.40	2.80
symb3master_59862	9.91	8.64	12.60	9.85
symb3master_59863	20.04	19.51	18.53	22.21
symb3master_59864	4.78	4.16	3.56	2.87
symb3master_59866	11.11	10.12	12.03	10.20
symb3master_59867	5.82	5.57	6.97	6.19
symb3master_59868	14.85	16.57	15.12	12.55
symb3master_59869	2.66	3.59	2.95	3.25
symb3master_59870	5.26	4.91	5.69	5.55
symb3master_59871	15.04	8.82	8.44	12.00
symb3master_59872	2.81	3.74	3.22	3.24
symb3master_59873	0.70	0.74	0.72	0.52
symb3master_59874	2.07	2.40	3.00	2.11
symb3master_59876	8.11	9.40	8.23	8.05
symb3master_59877	0.75	0.86	1.03	1.02
symb3master_59878	10.99	8.17	7.07	6.95
symb3master_59879	5.02	5.81	6.90	5.56
symb3master_59880	3.97	3.22	4.69	3.92
symb3master_59881	0.58	0.78	0.62	1.05
symb3master_59882	10.92	9.19	10.80	10.26
symb3master_59883	2.59	3.36	4.00	3.42
symb3master_59884	3.23	1.80	2.07	1.92
symb3master_59885	14.72	10.47	12.97	9.33
symb3master_59886	11.25	11.31	11.68	8.17
symb3master_59887	1.71	1.72	1.87	1.65
symb3master_59889	12.04	9.59	10.38	8.66
symb3master_59890	7.85	11.19	10.66	11.98
symb3master_59891	18.99	20.39	25.99	15.51
symb3master_59892	7.02	5.09	5.44	4.68
symb3master_59893	4.28	4.85	3.71	5.89
symb3master_59894	0.64	0.76	0.56	0.69
symb3master_59895	3.08	3.23	2.77	2.98
symb3master_59896	1.70	0.95	0.85	1.42
symb3master_59897	0.86	0.79	0.92	0.59
symb3master_59898	8.84	7.87	6.98	6.47
symb3master_59900	4.52	5.81	6.86	7.59
symb3master_59901	6.35	6.62	5.95	5.85
symb3master_59902	15.01	9.47	8.39	7.84
symb3master_59903	20.93	19.78	25.98	22.45
symb3master_59904	4.96	4.74	5.26	4.55
symb3master_59905	11.00	11.80	14.56	9.14
symb3master_59906	0.24	0.11	0.14	0.05
symb3master_59907	6.25	7.16	6.63	8.00
symb3master_59908	5.21	4.16	3.50	2.83
symb3master_59909	51.80	40.42	43.05	44.75
symb3master_59911	22.00	19.26	15.67	18.43
symb3master_59912	1.05	0.68	1.49	1.33
symb3master_59913	28.06	27.60	26.99	33.68
symb3master_59914	10.29	8.93	9.47	8.41
symb3master_59915	0.63	0.82	1.03	0.97
symb3master_59916	8.06	7.57	7.02	8.89
symb3master_59917	0.27	0.24	0.00	0.16
symb3master_59918	0.55	0.56	0.35	0.32
symb3master_59919	3.15	2.62	1.42	1.67
symb3master_59920	2.08	0.93	1.03	1.43
symb3master_59921	1.63	1.75	1.32	1.26
symb3master_59923	13.71	9.35	10.78	10.15
symb3master_59924	1.08	0.52	0.98	0.81
symb3master_59925	6.23	4.93	7.92	5.59
symb3master_59926	14.81	14.16	17.07	14.27
symb3master_59927	9.30	8.77	10.28	10.61
symb3master_59928	4.52	6.29	5.76	5.13
symb3master_59930	1.47	1.63	0.84	2.58
symb3master_59931	1.30	1.28	2.29	1.32
symb3master_59932	3.26	3.06	2.61	3.40
symb3master_59933	26.86	20.17	26.83	17.16
symb3master_59934	5.58	5.34	6.44	4.73
symb3master_59935	0.40	0.62	0.65	0.75
symb3master_59936	0.63	0.26	0.20	0.28
symb3master_59937	0.62	0.52	0.98	0.17
symb3master_59938	0.79	0.66	1.59	0.63
symb3master_59939	5.86	4.39	6.14	5.44
symb3master_59940	1.29	1.71	1.42	1.56
symb3master_59941	0.37	0.40	0.36	0.49
symb3master_59942	1.22	1.01	0.60	0.96
symb3master_59943	5.83	5.03	4.27	5.36
symb3master_59944	15.37	18.61	18.19	16.00
symb3master_59945	0.98	1.08	0.83	1.31
symb3master_59946	13.70	13.28	17.78	11.55
symb3master_59947	1.89	2.12	0.66	1.52
symb3master_59948	0.87	0.80	0.88	0.36
symb3master_59949	4.23	4.88	4.36	4.76
symb3master_59950	15.33	18.91	19.93	15.88
symb3master_59951	6.78	6.94	6.98	6.53
symb3master_59952	1.49	1.61	2.27	2.21
symb3master_59953	20.51	20.07	21.84	17.76
symb3master_59954	3.47	3.49	2.83	3.65
symb3master_59955	3.67	5.42	4.20	3.89
symb3master_59956	5.24	4.15	3.15	4.63
symb3master_59957	19.41	12.70	17.52	13.44
symb3master_59958	0.07	0.00	0.30	0.46
symb3master_59959	1.24	1.19	1.50	1.04
symb3master_59960	0.27	1.22	0.73	1.07
symb3master_59961	2.50	2.33	2.67	1.85
symb3master_59962	6.33	7.58	9.19	5.40
symb3master_59963	3.24	3.01	3.66	2.62
symb3master_59964	6.81	7.56	5.76	4.99
symb3master_59965	1.69	1.56	1.51	2.21
symb3master_59966	3.31	2.36	3.18	4.52
symb3master_59967	8.34	8.71	5.76	8.22
symb3master_59968	0.25	0.96	0.50	0.33
symb3master_59969	1.38	1.73	1.78	1.47
symb3master_59970	5.56	6.94	6.90	7.10
symb3master_59971	0.24	1.39	1.00	0.91
symb3master_59972	1.44	1.56	0.67	1.43
symb3master_59973	8.37	9.44	10.07	8.03
symb3master_59974	0.26	0.06	0.00	0.22
symb3master_59975	2.35	1.60	1.23	1.53
symb3master_59976	9.60	7.85	9.22	7.09
symb3master_59977	0.45	1.20	1.15	1.28
symb3master_59978	2.27	4.45	3.43	3.76
symb3master_59979	14.46	12.60	10.32	13.65
symb3master_59980	2.36	3.06	3.06	2.82
symb3master_59981	4.42	4.63	5.00	4.85
symb3master_59982	0.20	0.22	0.22	0.17
symb3master_59983	4.50	6.36	6.16	5.83
symb3master_59984	9.14	8.76	9.22	9.63
symb3master_59985	3.64	2.11	2.81	2.60
symb3master_59986	0.84	1.33	0.84	1.10
symb3master_59987	20.29	23.27	26.90	22.42
symb3master_59988	0.17	0.21	0.13	0.30
symb3master_59989	1.07	1.50	1.73	2.10
symb3master_59990	0.12	0.00	0.04	0.06
symb3master_59991	15.78	15.40	16.15	13.70
symb3master_59992	3.36	3.49	2.47	3.07
symb3master_59993	8.43	8.68	7.73	8.03
symb3master_59996	5.48	4.38	7.15	4.96
symb3master_59997	8.99	8.33	8.81	9.82
symb3master_59998	2.72	3.42	3.38	3.75
symb3master_59999	0.00	0.00	0.00	0.00
symb3master_60000	2.68	4.73	3.15	2.86
symb3master_60001	6.52	4.32	4.20	3.19
symb3master_60002	2.84	2.45	3.49	2.11
symb3master_60003	10.18	9.21	10.37	9.66
symb3master_60004	2.69	2.14	1.69	1.74
symb3master_60006	0.54	0.08	0.41	0.23
symb3master_60007	0.31	0.19	0.30	0.50
symb3master_60008	1.82	2.28	2.18	2.01
symb3master_60009	1.24	1.27	1.71	1.20
symb3master_60010	5.90	5.84	3.63	5.59
symb3master_60011	12.41	13.21	13.30	10.64
symb3master_60012	1.13	1.09	0.89	1.66
symb3master_60013	0.18	0.00	0.07	0.31
symb3master_60014	3.65	2.09	2.56	2.57
symb3master_60015	0.00	0.00	0.00	0.09
symb3master_60016	4.80	5.05	4.97	2.59
symb3master_60017	0.11	0.10	0.00	0.20
symb3master_60018	12.94	13.09	14.15	13.08
symb3master_60019	3.55	3.81	4.18	2.79
symb3master_60020	2.23	2.42	1.65	3.11
symb3master_60021	9.40	8.80	14.23	8.03
symb3master_60022	0.00	0.22	0.27	0.52
symb3master_60023	1.17	1.34	1.68	1.49
symb3master_60024	12.27	10.03	9.17	8.43
symb3master_60025	11.23	10.50	13.22	8.25
symb3master_60026	14.61	15.84	15.08	16.18
symb3master_60027	3.16	3.67	3.80	2.90
symb3master_60028	1.03	1.48	1.40	0.90
symb3master_60029	2.41	2.20	1.20	2.18
symb3master_60030	5.54	5.49	8.36	6.06
symb3master_60031	12.85	14.68	15.13	14.67
symb3master_60032	2.61	2.63	3.31	2.14
symb3master_60033	5.99	6.44	5.42	5.37
symb3master_60034	16.66	16.30	15.47	15.44
symb3master_60035	4.80	4.39	4.18	3.91
symb3master_60036	0.64	0.80	1.36	0.88
symb3master_60037	5.31	4.35	5.74	3.83
symb3master_60038	8.17	7.02	7.07	6.44
symb3master_60039	2.61	2.18	2.31	3.00
symb3master_60040	50.14	49.27	50.08	50.83
symb3master_60041	0.26	0.18	0.74	0.51
symb3master_60042	0.53	0.44	0.20	0.50
symb3master_60043	1.39	1.56	1.36	1.70
symb3master_60044	1.18	0.69	1.07	0.69
symb3master_60045	2.17	2.21	1.75	2.01
symb3master_60046	2.77	2.59	2.77	3.05
symb3master_60047	1.81	0.95	1.61	0.85
symb3master_60048	0.85	0.51	0.19	0.22
symb3master_60049	51.98	54.58	60.87	50.04
symb3master_60050	0.83	0.42	0.63	0.40
symb3master_60051	0.52	0.22	0.73	0.49
symb3master_60052	1.31	2.49	1.26	1.79
symb3master_60053	0.71	0.49	0.51	0.39
symb3master_60054	0.12	0.17	0.28	0.48
symb3master_60055	4.46	4.68	4.51	5.18
symb3master_60056	8.42	9.82	7.74	4.46
symb3master_60057	0.47	0.77	0.96	0.50
symb3master_60058	0.50	0.92	0.79	0.83
symb3master_60059	365.84	409.17	328.44	370.24
symb3master_60060	4.37	4.11	5.14	3.43
symb3master_60061	8.61	7.41	9.81	7.09
symb3master_60062	0.91	0.68	0.65	0.89
symb3master_60063	2.92	1.38	2.12	2.52
symb3master_60064	2.55	2.45	2.87	2.81
symb3master_60066	1.50	1.10	0.75	1.47
symb3master_60067	3.33	5.03	3.82	4.21
symb3master_60068	1.26	1.95	1.61	1.82
symb3master_60070	1.24	0.65	1.16	0.80
symb3master_60071	1.25	1.29	1.30	1.49
symb3master_60073	3.55	4.38	5.06	3.70
symb3master_60074	6.90	6.31	8.33	5.05
symb3master_60076	3.94	5.85	5.11	3.71
symb3master_60077	7.13	8.40	7.92	8.92
symb3master_60078	2.29	2.51	1.68	1.45
symb3master_60079	13.02	11.36	15.03	11.39
symb3master_60080	1.99	3.49	3.85	2.76
symb3master_60081	2.49	2.42	5.50	2.95
symb3master_60082	9.73	9.87	10.49	9.32
symb3master_60083	10.99	10.10	9.19	9.34
symb3master_60084	2.68	2.81	1.57	1.72
symb3master_60086	12.55	13.08	15.69	11.06
symb3master_60087	0.00	0.00	0.00	0.00
symb3master_60088	1.01	1.19	0.61	0.52
symb3master_60090	2.96	3.50	4.23	2.23
symb3master_60091	0.82	0.59	0.87	0.67
symb3master_60092	1.87	1.84	1.83	1.58
symb3master_60093	1.82	1.95	2.58	1.92
symb3master_60094	3.56	3.55	2.75	2.24
symb3master_60095	0.00	0.11	0.00	0.00
symb3master_60096	11.98	13.52	12.33	13.04
symb3master_60097	3.94	3.84	3.59	3.82
symb3master_60098	2.00	1.26	1.20	1.33
symb3master_60099	0.70	0.30	0.49	0.57
symb3master_60100	2.34	1.67	1.93	2.47
symb3master_60101	21.06	14.56	13.27	22.17
symb3master_60102	2.18	1.53	0.91	1.46
symb3master_60103	1.30	1.15	0.92	1.57
symb3master_60104	1.67	1.82	1.26	1.74
symb3master_60105	1.14	0.91	0.79	0.57
symb3master_60106	5.57	4.28	4.10	6.79
symb3master_60107	0.86	1.05	0.85	1.05
symb3master_60108	2.06	2.28	2.58	2.48
symb3master_60109	1.70	0.98	1.17	0.99
symb3master_60110	23.89	16.61	18.76	14.56
symb3master_60111	22.67	24.40	26.69	21.19
symb3master_60112	2.98	2.48	4.02	3.88
symb3master_60113	3.99	3.85	4.01	3.59
symb3master_60115	7.14	6.73	6.04	5.04
symb3master_60116	11.37	9.95	10.51	9.26
symb3master_60117	2.30	2.20	2.98	2.91
symb3master_60118	1.48	1.61	2.17	2.39
symb3master_60119	12.86	10.15	10.41	8.56
symb3master_60120	0.45	1.17	1.37	0.69
symb3master_60121	1.20	1.25	1.37	1.12
symb3master_60122	1.52	2.13	1.44	1.49
symb3master_60123	5.25	5.67	6.83	8.97
symb3master_60124	0.00	0.00	0.30	0.00
symb3master_60125	0.18	0.45	0.00	0.11
symb3master_60126	3.26	4.21	4.57	3.39
symb3master_60127	2.05	1.54	1.92	2.16
symb3master_60128	5.29	3.73	4.08	6.80
symb3master_60129	1.74	0.72	1.80	0.49
symb3master_60130	11.73	9.99	10.73	10.75
symb3master_60131	2.15	3.88	2.54	2.27
symb3master_60132	9.03	9.56	8.76	8.35
symb3master_60133	0.06	0.43	0.40	0.20
symb3master_60134	0.11	0.39	0.24	0.09
symb3master_60135	24.71	18.12	18.75	18.38
symb3master_60136	0.39	1.01	1.19	1.13
symb3master_60137	19.81	18.93	22.11	20.18
symb3master_60138	1.43	1.00	1.35	0.92
symb3master_60139	0.71	1.16	0.82	0.91
symb3master_60140	0.78	0.75	1.75	1.04
symb3master_60141	19.75	17.19	17.04	13.00
symb3master_60143	1.41	1.02	1.46	0.92
symb3master_60144	25.93	26.96	25.32	20.67
symb3master_60145	1.09	1.43	1.74	0.87
symb3master_60146	0.42	0.51	0.63	0.22
symb3master_60147	0.15	0.77	0.00	0.47
symb3master_60148	11.98	11.48	10.68	11.04
symb3master_60149	4.40	3.03	4.07	2.32
symb3master_60150	0.28	1.13	1.02	1.50
symb3master_60151	0.05	0.39	0.25	0.42
symb3master_60152	0.22	0.00	0.00	0.38
symb3master_60153	4.28	3.28	2.90	3.74
symb3master_60154	0.06	0.05	0.41	0.00
symb3master_60155	3.20	2.17	2.47	2.32
symb3master_60156	1.25	2.09	1.36	1.57
symb3master_60157	0.07	0.42	0.52	0.40
symb3master_60158	5.49	4.01	3.53	4.13
symb3master_60159	4.65	5.51	4.13	2.83
symb3master_60160	1.23	1.39	1.33	1.14
symb3master_60163	0.95	1.65	1.79	0.95
symb3master_60165	1.70	1.39	1.84	2.09
symb3master_60166	1.63	1.24	1.39	1.50
symb3master_60167	19.74	21.31	28.23	21.61
symb3master_60168	0.50	0.23	0.29	0.00
symb3master_60169	7.48	6.63	7.58	4.64
